Tanggal,Waktu,Temperature,Humidity,MQ-6 (ppm),ADC,Label,Relabel
04/05/2026,10:35:33,30.67,77.07,3048.23,2677,1,2
04/05/2026,10:36:04,30.69,77.1,3006.58,2671,1,2
04/05/2026,10:36:35,30.7,77.04,3055.24,2678,1,2
04/05/2026,10:37:05,30.71,76.96,2776.18,2636,1,2
04/05/2026,10:37:38,30.71,76.98,3034.28,2675,1,2
04/05/2026,10:38:07,30.71,77.01,3013.48,2672,1,2
04/05/2026,10:38:37,30.73,76.96,3027.33,2674,1,2
04/05/2026,10:39:06,30.73,76.98,2999.7,2670,1,2
04/05/2026,10:39:37,30.75,76.51,3027.33,2674,1,2
04/05/2026,10:40:08,30.75,76.44,3048.23,2677,1,2
04/05/2026,10:40:38,30.76,76.45,3062.26,2679,1,2
04/05/2026,10:41:09,30.77,76.39,3006.58,2671,1,2
04/05/2026,10:41:38,30.76,76.18,2992.84,2669,1,2
04/05/2026,10:42:10,30.77,76.2,3041.25,2676,1,2
04/05/2026,10:42:40,30.77,76.19,3027.33,2674,1,2
04/05/2026,10:43:10,30.78,76.25,3062.26,2679,1,2
04/05/2026,10:43:40,30.79,76.14,3062.26,2679,1,2
04/05/2026,10:44:10,30.81,76.14,3062.26,2679,1,2
04/05/2026,10:44:41,30.82,76.14,3062.26,2679,1,2
04/05/2026,10:45:11,30.83,76.2,3083.45,2682,1,2
04/05/2026,10:45:43,30.84,76.11,3062.26,2679,1,2
04/05/2026,10:46:13,30.83,76.12,3083.45,2682,1,2
04/05/2026,10:46:49,30.84,76.12,3090.54,2683,1,2
04/05/2026,10:47:14,30.83,75.98,3097.66,2684,1,2
04/05/2026,10:47:44,30.86,75.88,3076.37,2681,1,2
04/05/2026,10:48:15,30.87,75.8,3027.33,2674,1,2
04/05/2026,10:48:46,30.87,75.77,3027.33,2674,1,2
04/05/2026,10:49:16,30.88,75.78,3097.66,2684,1,2
04/05/2026,10:49:47,30.89,75.54,3062.26,2679,1,2
04/05/2026,10:50:18,30.9,75.34,3048.23,2677,1,2
04/05/2026,10:50:49,30.9,75.34,3055.24,2678,1,2
04/05/2026,10:51:19,30.89,75.44,3055.24,2678,1,2
04/05/2026,10:51:48,30.9,75.27,3062.26,2679,1,2
04/05/2026,10:52:18,30.91,75.11,3111.95,2686,1,2
04/05/2026,10:52:49,30.92,75.17,3104.8,2685,1,2
04/05/2026,10:53:19,30.93,75.11,3104.8,2685,1,2
04/05/2026,10:53:50,30.94,75.14,3140.76,2690,1,2
04/05/2026,10:54:21,30.95,75.2,3126.32,2688,1,2
04/05/2026,10:54:51,30.95,75.19,3133.53,2689,1,2
04/05/2026,10:55:23,30.96,75.14,3155.28,2692,1,2
04/05/2026,10:55:52,30.96,75.18,3126.32,2688,1,2
04/05/2026,10:56:24,30.97,75.05,3076.37,2681,1,2
04/05/2026,10:56:54,30.97,75.03,3083.45,2682,1,2
04/05/2026,10:57:24,30.98,75.0,3191.92,2697,1,2
04/05/2026,10:57:54,30.99,74.87,3177.21,2695,1,2
04/05/2026,10:58:25,30.99,74.85,3177.21,2695,1,2
04/05/2026,10:58:55,30.99,74.82,3097.66,2684,1,2
04/05/2026,10:59:26,31.0,74.7,3111.95,2686,1,2
04/05/2026,10:59:57,30.99,74.75,3140.76,2690,1,2
04/05/2026,11:00:25,31.0,74.67,3119.13,2687,1,2
04/05/2026,11:00:56,31.01,74.5,3119.13,2687,1,2
04/05/2026,11:01:26,31.01,74.36,3104.8,2685,1,2
04/05/2026,11:01:57,31.01,74.24,3104.8,2685,1,2
04/05/2026,11:02:28,31.01,74.26,3320.19,2714,1,2
04/05/2026,11:03:29,31.02,74.22,3169.88,2694,1,2
04/05/2026,11:03:59,31.02,74.16,3221.58,2701,1,2
04/05/2026,11:04:30,31.02,74.06,3320.19,2714,1,2
04/05/2026,11:05:00,31.02,73.84,3148.01,2691,1,2
04/05/2026,11:05:31,31.02,73.7,3104.8,2685,1,2
04/05/2026,11:06:01,31.01,73.46,3184.55,2696,1,2
04/05/2026,11:06:32,31.01,73.42,3169.88,2694,1,2
04/05/2026,11:07:03,31.01,73.46,3266.67,2707,1,2
04/05/2026,11:07:32,31.0,73.51,3169.88,2694,1,2
04/05/2026,11:08:03,31.0,73.56,3169.88,2694,1,2
04/05/2026,11:08:33,31.0,73.45,3191.92,2697,1,2
04/05/2026,11:09:03,31.01,73.52,3244.03,2704,1,2
04/05/2026,11:09:38,31.0,73.54,3289.48,2710,1,2
04/05/2026,11:10:05,30.98,73.76,3155.28,2692,1,2
04/05/2026,11:10:34,30.99,73.63,3162.57,2693,1,2
04/05/2026,11:11:19,31.0,73.44,3184.55,2696,1,2
04/05/2026,11:11:36,30.92,73.93,3155.28,2692,1,2
04/05/2026,11:12:06,30.98,73.62,3133.53,2689,1,2
04/05/2026,11:12:36,30.99,73.59,3133.53,2689,1,2
04/05/2026,11:13:07,31.01,73.51,3155.28,2692,1,2
04/05/2026,11:13:37,31.02,73.47,3133.53,2689,1,2
04/05/2026,11:14:08,31.03,73.51,3177.21,2695,1,2
04/05/2026,11:14:38,31.03,73.49,3184.55,2696,1,2
04/05/2026,11:15:08,31.04,73.5,3191.92,2697,1,2
04/05/2026,11:15:39,31.04,73.48,3244.03,2704,1,2
04/05/2026,11:16:10,31.05,73.48,3184.55,2696,1,2
04/05/2026,11:16:40,31.04,73.16,3184.55,2696,1,2
04/05/2026,11:17:10,31.05,73.24,3126.32,2688,1,2
04/05/2026,11:17:41,31.05,73.23,3169.88,2694,1,2
04/05/2026,11:18:11,31.05,73.21,3133.53,2689,1,2
04/05/2026,11:18:41,31.05,73.15,3169.88,2694,1,2
04/05/2026,11:19:12,31.06,73.14,3199.3,2698,1,2
04/05/2026,11:19:43,31.06,73.09,3206.71,2699,1,2
04/05/2026,11:20:14,31.06,73.05,3199.3,2698,1,2
04/05/2026,11:20:44,31.06,72.9,3169.88,2694,1,2
04/05/2026,11:21:14,31.05,72.72,3221.58,2701,1,2
04/05/2026,11:21:45,31.06,72.75,3133.53,2689,1,2
04/05/2026,11:22:15,31.06,72.84,3148.01,2691,1,2
04/05/2026,11:22:45,31.06,72.89,3191.92,2697,1,2
04/05/2026,11:23:17,31.06,72.96,3191.92,2697,1,2
04/05/2026,11:23:46,31.07,72.96,3199.3,2698,1,2
04/05/2026,11:24:16,31.07,72.96,3191.92,2697,1,2
04/05/2026,11:24:47,31.08,72.94,3177.21,2695,1,2
04/05/2026,11:25:18,31.08,72.99,3162.57,2693,1,2
04/05/2026,11:25:47,31.08,72.96,3169.88,2694,1,2
04/05/2026,11:26:17,31.09,72.97,3133.53,2689,1,2
04/05/2026,11:26:48,31.09,72.98,3184.55,2696,1,2
04/05/2026,11:27:18,31.09,72.97,3206.71,2699,1,2
04/05/2026,11:27:49,31.1,72.85,3206.71,2699,1,2
04/05/2026,11:28:19,31.1,72.86,3398.42,2724,1,2
04/05/2026,11:28:50,31.1,72.74,3199.3,2698,1,2
04/05/2026,11:29:21,31.1,72.73,3229.04,2702,1,2
04/05/2026,11:29:53,31.1,72.6,3229.04,2702,1,2
04/05/2026,11:30:23,31.1,72.75,3169.88,2694,1,2
04/05/2026,11:30:52,31.1,72.76,3221.58,2701,1,2
04/05/2026,11:31:22,31.1,72.61,3297.13,2711,1,2
04/05/2026,11:31:54,31.11,72.64,3206.71,2699,1,2
04/05/2026,11:32:24,31.1,72.65,3244.03,2704,1,2
04/05/2026,11:32:54,31.11,72.71,3244.03,2704,1,2
04/05/2026,11:33:26,31.11,72.66,3155.28,2692,1,2
04/05/2026,11:33:56,31.1,72.71,3281.86,2709,1,2
04/05/2026,11:34:25,31.11,72.67,3406.36,2725,1,2
04/05/2026,11:34:56,31.11,72.58,3169.88,2694,1,2
04/05/2026,11:35:26,31.12,72.56,3206.71,2699,1,2
04/05/2026,11:35:57,31.12,72.56,3214.14,2700,1,2
04/05/2026,11:36:27,31.12,72.47,3251.56,2705,1,2
04/05/2026,11:36:58,31.13,72.5,3244.03,2704,1,2
04/05/2026,11:37:28,31.13,72.51,3206.71,2699,1,2
04/05/2026,11:37:59,31.13,72.51,3221.58,2701,1,2
04/05/2026,11:38:29,31.14,72.47,3214.14,2700,1,2
04/05/2026,11:39:00,31.13,71.97,3148.01,2691,1,2
04/05/2026,11:39:30,31.13,71.9,3148.01,2691,1,2
04/05/2026,11:40:01,31.13,72.24,3119.13,2687,1,2
04/05/2026,11:40:34,31.14,72.4,3206.71,2699,1,2
04/05/2026,11:41:02,31.13,72.57,3104.8,2685,1,2
04/05/2026,11:41:32,31.14,72.55,3244.03,2704,1,2
04/05/2026,11:42:03,31.14,72.17,3155.28,2692,1,2
04/05/2026,11:42:33,31.13,72.04,3126.32,2688,1,2
04/05/2026,11:43:04,31.14,72.35,3162.57,2693,1,2
04/05/2026,11:43:35,31.15,72.51,3119.13,2687,1,2
04/05/2026,11:44:05,31.15,72.62,3191.92,2697,1,2
04/05/2026,11:44:35,31.15,72.12,3155.28,2692,1,2
04/05/2026,11:45:05,31.15,72.23,3104.8,2685,1,2
04/05/2026,11:45:35,31.15,72.25,3148.01,2691,1,2
04/05/2026,11:46:06,31.16,72.51,3169.88,2694,1,2
04/05/2026,11:46:35,31.16,72.65,3184.55,2696,1,2
04/05/2026,11:47:09,31.18,72.74,3177.21,2695,1,2
04/05/2026,11:47:37,31.18,72.9,3148.01,2691,1,2
04/05/2026,11:48:09,31.2,72.94,3206.71,2699,1,2
04/05/2026,11:48:38,31.21,73.0,3251.56,2705,1,2
04/05/2026,11:49:10,31.23,73.0,3244.03,2704,1,2
04/05/2026,11:49:39,31.24,73.17,3221.58,2701,1,2
04/05/2026,11:50:09,31.25,72.79,3133.53,2689,1,2
04/05/2026,11:50:41,31.26,72.61,3221.58,2701,1,2
04/05/2026,11:51:10,31.27,72.89,3229.04,2702,1,2
04/05/2026,11:51:40,31.29,72.95,3155.28,2692,1,2
04/05/2026,11:52:11,31.3,72.88,3236.53,2703,1,2
04/05/2026,11:52:44,31.3,72.85,3244.03,2704,1,2
04/05/2026,11:53:13,31.3,73.02,3244.03,2704,1,2
04/05/2026,11:53:44,31.32,73.13,3244.03,2704,1,2
04/05/2026,11:54:13,31.32,73.19,3320.19,2714,1,2
04/05/2026,11:54:43,31.35,73.15,3304.8,2712,1,2
04/05/2026,11:55:13,31.37,73.16,3266.67,2707,1,2
04/05/2026,11:55:45,31.38,73.21,3259.1,2706,1,2
04/05/2026,11:56:15,31.39,73.21,3281.86,2709,1,2
04/05/2026,11:56:44,31.41,73.18,3251.56,2705,1,2
04/05/2026,11:57:15,31.43,73.15,3244.03,2704,1,2
04/05/2026,11:57:46,31.44,73.15,3251.56,2705,1,2
04/05/2026,11:58:16,31.45,72.74,3184.55,2696,1,2
04/05/2026,11:58:48,31.47,72.84,3244.03,2704,1,2
04/05/2026,11:59:18,31.52,73.08,3221.58,2701,1,2
04/05/2026,11:59:48,31.59,73.29,3251.56,2705,1,2
04/05/2026,12:00:18,31.67,73.63,3236.53,2703,1,2
04/05/2026,12:00:48,31.73,74.12,3236.53,2703,1,2
04/05/2026,12:01:20,31.78,74.53,3251.56,2705,1,2
04/05/2026,12:01:49,31.8,74.78,3251.56,2705,1,2
04/05/2026,12:02:19,31.82,74.46,3177.21,2695,1,2
04/05/2026,12:02:53,31.84,74.09,2999.7,2670,1,2
04/05/2026,12:03:20,31.84,74.12,3251.56,2705,1,2
04/05/2026,12:03:55,31.87,73.84,3244.03,2704,1,2
04/05/2026,12:04:22,31.84,73.92,3259.1,2706,1,2
04/05/2026,12:04:52,31.88,73.6,3251.56,2705,1,2
04/05/2026,12:05:21,31.9,73.15,3274.25,2708,1,2
04/05/2026,12:05:53,31.93,72.84,3289.48,2710,1,2
04/05/2026,12:06:23,31.94,72.49,3251.56,2705,1,2
04/05/2026,12:06:53,31.95,72.68,3155.28,2692,1,2
04/05/2026,12:08:04,31.91,72.49,3221.58,2701,1,2
04/05/2026,12:08:26,31.92,72.79,3266.67,2707,1,2
04/05/2026,12:08:56,31.99,72.41,3289.48,2710,1,2
04/05/2026,12:09:27,32.03,72.52,3274.25,2708,1,2
04/05/2026,12:09:57,32.03,72.45,3206.71,2699,1,2
04/05/2026,12:10:27,32.04,72.47,3214.14,2700,1,2
04/05/2026,12:10:57,32.05,72.28,3184.55,2696,1,2
04/05/2026,12:11:29,32.04,72.16,3236.53,2703,1,2
04/05/2026,12:12:00,32.03,71.75,3140.76,2690,1,2
04/05/2026,12:13:00,31.98,70.52,3244.03,2704,1,2
04/05/2026,12:13:30,31.97,70.79,3221.58,2701,1,2
04/05/2026,12:14:01,31.97,70.64,3148.01,2691,1,2
04/05/2026,12:14:32,31.96,70.3,3140.76,2690,1,2
04/05/2026,12:15:03,31.94,69.8,3155.28,2692,1,2
04/05/2026,12:15:32,31.92,70.11,3177.21,2695,1,2
04/05/2026,12:16:03,31.92,70.01,3199.3,2698,1,2
04/05/2026,12:16:32,31.91,70.07,3191.92,2697,1,2
04/05/2026,12:17:03,31.91,70.01,3191.92,2697,1,2
04/05/2026,12:17:34,31.91,70.28,3162.57,2693,1,2
04/05/2026,12:18:11,31.89,70.25,3221.58,2701,1,2
04/05/2026,12:18:37,31.87,70.37,3229.04,2702,1,2
04/05/2026,12:19:09,31.87,70.4,3191.92,2697,1,2
04/05/2026,12:19:37,31.86,70.57,3274.25,2708,1,2
04/05/2026,12:20:11,31.86,70.47,3259.1,2706,1,2
04/05/2026,12:20:38,31.84,70.58,3251.56,2705,1,2
04/05/2026,12:21:08,31.86,70.57,3274.25,2708,1,2
04/05/2026,12:21:38,31.86,70.52,3251.56,2705,1,2
04/05/2026,12:22:09,31.85,70.42,3251.56,2705,1,2
04/05/2026,12:22:38,31.85,70.21,3214.14,2700,1,2
04/05/2026,12:23:11,31.85,70.29,3229.04,2702,1,2
04/05/2026,12:23:41,31.82,70.43,3259.1,2706,1,2
04/05/2026,12:24:10,31.81,70.39,3221.58,2701,1,2
04/05/2026,12:24:41,31.82,70.29,3251.56,2705,1,2
04/05/2026,12:25:11,31.81,69.87,3027.33,2674,1,2
04/05/2026,12:25:48,31.8,69.85,3229.04,2702,1,2
04/05/2026,12:26:12,31.74,69.7,3191.92,2697,1,2
04/05/2026,12:26:42,31.76,69.7,3281.86,2709,1,2
04/05/2026,12:27:13,31.76,69.77,3274.25,2708,1,2
04/05/2026,12:27:44,31.76,69.79,3206.71,2699,1,2
04/05/2026,12:28:14,31.74,69.64,3221.58,2701,1,2
04/05/2026,12:28:45,31.73,69.73,3259.1,2706,1,2
04/05/2026,12:29:15,31.73,69.74,3229.04,2702,1,2
04/05/2026,12:29:46,31.72,69.8,3297.13,2711,1,2
04/05/2026,12:30:16,31.71,69.8,3236.53,2703,1,2
04/05/2026,12:30:47,31.71,69.89,3251.56,2705,1,2
04/05/2026,12:31:17,31.7,69.95,3236.53,2703,1,2
04/05/2026,12:31:48,31.7,69.61,3266.67,2707,1,2
04/05/2026,12:32:18,31.68,69.28,3177.21,2695,1,2
04/05/2026,12:32:49,31.67,69.17,3244.03,2704,1,2
04/05/2026,12:33:20,31.66,69.67,3191.92,2697,1,2
04/05/2026,12:33:50,31.65,69.79,3148.01,2691,1,2
04/05/2026,12:34:21,31.64,69.91,3191.92,2697,1,2
04/05/2026,12:34:50,31.63,69.82,3206.71,2699,1,2
04/05/2026,12:35:21,31.62,69.71,3169.88,2694,1,2
04/05/2026,12:35:52,31.6,69.3,3148.01,2691,1,2
04/05/2026,12:36:22,31.59,69.29,3184.55,2696,1,2
04/05/2026,12:36:53,31.58,69.55,3184.55,2696,1,2
04/05/2026,12:37:24,31.58,69.61,3191.92,2697,1,2
04/05/2026,12:37:54,31.58,69.76,3206.71,2699,1,2
04/05/2026,12:38:24,31.58,69.82,3162.57,2693,1,2
04/05/2026,12:38:55,31.58,69.98,3126.32,2688,1,2
04/05/2026,12:39:24,31.56,69.96,3236.53,2703,1,2
04/05/2026,12:39:55,31.57,70.04,3251.56,2705,1,2
04/05/2026,12:40:25,31.6,70.51,3536.35,2741,1,2
04/05/2026,12:40:56,31.6,70.55,2260.05,2544,1,2
04/05/2026,12:41:26,31.6,70.34,1621.34,2391,1,2
04/05/2026,12:41:57,31.58,70.36,1244.07,2266,1,2
04/05/2026,12:42:27,31.56,70.15,898.05,2110,1,2
04/05/2026,12:42:58,31.55,70.36,765.22,2033,1,2
04/05/2026,12:43:29,31.53,70.4,550.56,1875,1,2
04/05/2026,12:44:00,31.51,70.63,470.31,1800,1,2
04/05/2026,12:44:30,31.49,70.82,418.63,1745,1,2
04/05/2026,12:45:00,31.49,71.15,408.08,1733,1,2
04/05/2026,12:45:30,31.48,71.15,385.24,1706,1,1
04/05/2026,12:46:00,31.46,71.28,383.6,1704,1,1
04/05/2026,12:46:30,31.46,71.42,390.21,1712,1,1
04/05/2026,12:47:01,31.46,71.54,393.56,1716,1,1
04/05/2026,12:47:32,31.45,71.64,387.72,1709,1,1
04/05/2026,12:48:03,31.45,71.81,340.83,1649,1,1
04/05/2026,12:48:33,31.44,71.92,386.89,1708,1,1
04/05/2026,12:49:04,31.43,72.07,365.93,1682,1,1
04/05/2026,12:49:41,31.43,72.16,339.36,1647,1,1
04/05/2026,12:50:07,31.39,72.42,344.53,1654,1,1
04/05/2026,12:50:37,31.69,69.69,3026.76,2668,1,2
04/05/2026,12:51:08,31.7,70.1,3236.62,2709,1,2
04/05/2026,12:51:38,31.84,69.49,3184.73,2695,1,2
04/05/2026,12:52:09,31.87,69.3,3287.01,2707,1,2
04/05/2026,12:52:40,31.71,69.63,3277.32,2705,1,2
04/05/2026,12:53:10,31.62,69.89,3216.48,2693,1,2
04/05/2026,12:53:40,31.61,69.94,3215.91,2700,1,2
04/05/2026,12:54:11,31.59,69.93,3258.49,2705,1,2
04/05/2026,12:54:42,31.77,69.52,3232.98,2701,1,2
04/05/2026,12:55:13,31.73,69.48,3287.59,2706,1,2
04/05/2026,12:55:44,31.77,70.18,3231.59,2702,1,2
04/05/2026,12:56:14,31.82,70.08,3261.45,2703,1,2
04/05/2026,12:56:44,31.78,70.24,3234.03,2697,1,2
04/05/2026,12:57:15,31.61,69.91,3256.87,2710,1,2
04/05/2026,12:57:46,31.82,69.28,3183.94,2688,1,2
04/05/2026,12:58:16,31.64,69.05,3246.84,2699,1,2
04/05/2026,12:58:47,31.65,69.48,3197.34,2699,1,2
04/05/2026,12:59:18,31.6,70.06,3157.61,2696,1,2
04/05/2026,12:59:48,31.72,69.61,3201.69,2702,1,2
04/05/2026,13:00:18,31.69,70.17,3206.67,2701,1,2
04/05/2026,13:00:49,31.59,69.84,3179.12,2697,1,2
04/05/2026,13:01:19,31.75,69.26,3141.13,2691,1,2
04/05/2026,13:01:49,31.73,69.13,3187.33,2691,1,2
04/05/2026,13:02:20,31.52,69.42,3193.22,2698,1,2
04/05/2026,13:02:50,31.69,69.44,3195.91,2702,1,2
04/05/2026,13:03:21,31.44,69.94,3206.32,2694,1,2
04/05/2026,13:03:52,31.63,69.93,3171.24,2692,1,2
04/05/2026,13:04:23,31.52,69.98,3134.46,2696,1,2
04/05/2026,13:04:53,31.59,69.96,3240.66,2701,1,2
04/05/2026,13:05:23,31.6,70.27,3260.17,2702,1,2
04/05/2026,13:05:54,31.61,70.76,3532.73,2745,1,2
04/05/2026,13:06:24,31.65,70.79,2268.79,2549,1,2
04/05/2026,13:06:55,31.71,70.17,1624.3,2392,1,2
04/05/2026,13:07:26,31.43,70.46,1253.56,2265,1,2
04/05/2026,13:07:57,31.57,69.87,907.52,2114,1,2
04/05/2026,13:08:28,31.48,70.48,760.6,2032,1,2
04/05/2026,13:08:59,31.52,70.09,544.01,1869,1,2
04/05/2026,13:09:29,31.53,70.67,465.51,1797,1,2
04/05/2026,13:09:59,31.49,70.42,426.14,1747,1,2
04/05/2026,13:10:30,31.48,71.02,401.47,1738,1,2
04/05/2026,13:11:00,31.37,71.43,379.86,1703,1,1
04/05/2026,13:11:30,31.47,71.16,383.8,1700,1,1
04/05/2026,13:12:01,31.43,71.7,397.07,1712,1,1
04/05/2026,13:12:31,31.33,71.27,384.17,1723,1,1
04/05/2026,13:13:01,31.48,72.03,387.63,1711,1,1
04/05/2026,13:13:31,31.59,71.48,334.22,1642,1,1
04/05/2026,13:14:02,31.33,71.58,389.45,1703,1,1
04/05/2026,13:14:33,31.37,71.67,368.95,1684,1,1
04/05/2026,13:15:04,31.47,72.33,336.53,1640,1,1
04/05/2026,13:15:34,31.48,72.82,342.7,1650,1,1
04/05/2026,13:16:05,31.94,69.94,3033.92,2675,1,2
04/05/2026,13:16:36,31.85,69.54,3236.72,2702,1,2
04/05/2026,13:17:06,31.74,69.37,3183.43,2702,1,2
04/05/2026,13:17:37,31.81,69.56,3285.37,2710,1,2
04/05/2026,13:18:08,31.85,69.76,3275.45,2711,1,2
04/05/2026,13:18:39,31.61,69.67,3211.57,2705,1,2
04/05/2026,13:19:10,31.75,69.59,3225.64,2701,1,2
04/05/2026,13:19:40,31.78,70.1,3254.69,2703,1,2
04/05/2026,13:20:10,31.63,70.02,3237.08,2699,1,2
04/05/2026,13:20:40,31.66,70.15,3290.99,2712,1,2
04/05/2026,13:21:10,31.58,70.18,3241.23,2697,1,2
04/05/2026,13:21:40,31.73,70.06,3242.33,2709,1,2
04/05/2026,13:22:10,31.71,69.6,3241.65,2709,1,2
04/05/2026,13:22:41,31.55,69.79,3259.1,2702,1,2
04/05/2026,13:23:12,31.67,69.63,3169.88,2700,1,2
04/05/2026,13:23:43,31.66,69.17,3239.62,2702,1,2
04/05/2026,13:24:13,31.77,69.77,3183.16,2700,1,2
04/05/2026,13:24:43,31.71,69.64,3146.04,2695,1,2
04/05/2026,13:25:13,31.72,70.15,3184.62,2690,1,2
04/05/2026,13:25:43,31.67,70.08,3205.46,2693,1,2
04/05/2026,13:26:14,31.71,69.65,3164.87,2689,1,2
04/05/2026,13:26:44,31.52,69.11,3144.26,2690,1,2
04/05/2026,13:27:14,31.53,69.29,3192.96,2697,1,2
04/05/2026,13:27:44,31.48,69.75,3180.92,2701,1,2
04/05/2026,13:28:14,31.46,69.99,3189.56,2691,1,2
04/05/2026,13:28:44,31.45,69.7,3202.32,2705,1,2
04/05/2026,13:29:14,31.66,69.61,3167.17,2690,1,2
04/05/2026,13:29:44,31.72,70.3,3126.79,2691,1,2
04/05/2026,13:30:15,31.41,70.34,3230.03,2696,1,2
04/05/2026,13:30:46,31.6,69.72,3259.48,2701,1,2
04/05/2026,13:31:17,31.63,70.78,3532.64,2735,1,2
04/05/2026,13:31:48,31.52,70.28,2260.4,2540,1,2
04/05/2026,13:32:19,31.69,70.4,1616.73,2384,1,2
04/05/2026,13:32:49,31.66,70.25,1247.99,2265,1,2
04/05/2026,13:33:19,31.69,69.95,900.51,2109,1,2
04/05/2026,13:33:50,31.54,70.08,770.85,2030,1,2
04/05/2026,13:34:21,31.44,70.3,550.05,1881,1,2
04/05/2026,13:34:52,31.54,70.84,475.1,1798,1,2
04/05/2026,13:35:23,31.58,70.61,414.67,1752,1,2
04/05/2026,13:35:54,31.55,71.02,402.32,1730,1,2
04/05/2026,13:36:24,31.45,71.38,390.19,1710,1,1
04/05/2026,13:36:55,31.61,71.17,387.61,1711,1,1
04/05/2026,13:37:25,31.32,71.62,388.54,1719,1,1
04/05/2026,13:37:56,31.31,71.47,397.55,1709,1,1
04/05/2026,13:38:27,31.51,71.7,385.65,1715,1,1
04/05/2026,13:38:58,31.49,71.52,340.18,1653,1,1
04/05/2026,13:39:29,31.38,72.03,389.09,1707,1,1
04/05/2026,13:39:59,31.39,72.31,371.9,1675,1,1
04/05/2026,13:40:30,31.4,72.11,331.18,1652,1,1
04/05/2026,13:41:01,31.36,72.64,345.13,1655,1,1
04/05/2026,13:41:31,31.68,69.78,3034.22,2676,1,2
04/05/2026,13:42:02,31.8,69.81,3230.05,2699,1,2
04/05/2026,13:42:32,31.73,70.02,3198.46,2699,1,2
04/05/2026,13:43:02,31.74,69.65,3278.85,2712,1,2
04/05/2026,13:43:33,31.63,69.96,3275.27,2713,1,2
04/05/2026,13:44:03,31.64,69.49,3207.37,2703,1,2
04/05/2026,13:44:34,31.85,69.56,3216.55,2707,1,2
04/05/2026,13:45:05,31.75,69.85,3254.78,2705,1,2
04/05/2026,13:45:35,31.82,69.67,3221.38,2708,1,2
04/05/2026,13:46:05,31.72,70.02,3292.49,2716,1,2
04/05/2026,13:46:35,31.58,69.58,3228.35,2706,1,2
04/05/2026,13:47:05,31.66,70.08,3241.79,2709,1,2
04/05/2026,13:47:35,31.57,70.22,3245.94,2703,1,2
04/05/2026,13:48:05,31.57,69.45,3259.16,2706,1,2
04/05/2026,13:48:35,31.63,69.59,3182.22,2703,1,2
04/05/2026,13:49:06,31.58,69.19,3245.93,2711,1,2
04/05/2026,13:49:37,31.78,69.66,3195.29,2691,1,2
04/05/2026,13:50:07,31.68,70.12,3149.44,2686,1,2
04/05/2026,13:50:38,31.74,69.85,3196.03,2698,1,2
04/05/2026,13:51:08,31.63,69.62,3205.83,2695,1,2
04/05/2026,13:51:39,31.75,69.39,3165.2,2688,1,2
04/05/2026,13:52:09,31.65,68.99,3156.9,2691,1,2
04/05/2026,13:52:40,31.54,69.63,3189.62,2689,1,2
04/05/2026,13:53:11,31.71,69.95,3192.43,2690,1,2
04/05/2026,13:53:41,31.7,69.69,3191.69,2703,1,2
04/05/2026,13:54:12,31.61,69.92,3197.86,2694,1,2
04/05/2026,13:54:43,31.7,69.86,3169.8,2689,1,2
04/05/2026,13:55:13,31.62,70.2,3121.88,2686,1,2
04/05/2026,13:55:43,31.44,69.71,3242.54,2700,1,2
04/05/2026,13:56:14,31.53,70.24,3254.58,2711,1,2
04/05/2026,13:56:44,31.67,70.27,3537.56,2742,1,2
04/05/2026,13:57:15,31.64,70.57,2260.92,2550,1,2
04/05/2026,13:57:46,31.55,70.65,1629.64,2397,1,2
04/05/2026,13:58:17,31.6,70.31,1248.83,2264,1,2
04/05/2026,13:58:48,31.61,70.27,894.97,2108,1,2
04/05/2026,13:59:19,31.58,70.02,769.32,2030,1,2
04/05/2026,13:59:49,31.47,70.32,545.6,1868,1,2
04/05/2026,14:00:19,31.62,70.53,469.6,1793,1,2
04/05/2026,14:00:50,31.42,70.69,413.77,1749,1,2
04/05/2026,14:01:21,31.52,71.34,411.21,1741,1,2
04/05/2026,14:01:51,31.42,71.13,380.99,1703,1,1
04/05/2026,14:02:21,31.44,71.15,384.26,1706,1,1
04/05/2026,14:02:52,31.52,71.76,400.19,1718,1,2
04/05/2026,14:03:22,31.38,71.15,388.74,1715,1,1
04/05/2026,14:03:53,31.57,71.61,394.52,1716,1,1
04/05/2026,14:04:23,31.56,72.02,331.65,1656,1,1
04/05/2026,14:04:54,31.48,72.16,391.18,1702,1,1
04/05/2026,14:05:24,31.39,71.96,369.79,1680,1,1
04/05/2026,14:05:54,31.48,72.53,339.78,1652,1,1
04/05/2026,14:06:24,31.5,72.27,341.8,1657,1,1
04/05/2026,14:06:54,31.79,69.59,3026.79,2679,1,2
04/05/2026,14:07:25,31.86,69.86,3237.76,2709,1,2
04/05/2026,14:07:56,31.72,69.4,3188.97,2694,1,2
04/05/2026,14:08:27,31.73,70.05,3275.1,2706,1,2
04/05/2026,14:08:58,31.82,69.97,3278.38,2702,1,2
04/05/2026,14:09:29,31.68,69.74,3200.27,2694,1,2
04/05/2026,14:10:00,31.73,69.55,3220.18,2698,1,2
04/05/2026,14:10:31,31.79,70.06,3266.56,2713,1,2
04/05/2026,14:11:01,31.84,69.64,3223.97,2699,1,2
04/05/2026,14:11:31,31.66,69.48,3290.54,2713,1,2
04/05/2026,14:12:01,31.75,69.92,3236.05,2696,1,2
